recetteID,nom_recette,ingredient_1,ingredient_1_vegan,ingredient_2,ingredient_2_vegan,ingredient_3,ingredient_3_vegan,ingredient_4,ingredient_4_vegan,ingredient_5,ingredient_5_vegan,ingredient_6,ingredient_6_vegan,nom_recette_vegan_equivalente,ingredient_vegan_1,ingredient_vegan_1_vegan,ingredient_vegan_2,ingredient_vegan_2_vegan,ingredient_vegan_3,ingredient_vegan_3_vegan,ingredient_vegan_4,ingredient_vegan_4_vegan,ingredient_vegan_5,ingredient_vegan_5_vegan,ingredient_vegan_6,ingredient_vegan_6_vegan
517,Gigot d'agneau,Gigot,N,Ail,Y,Romarin,Y,Flageolets,Y,Pommes de terre,Y,Jus,N,Gigot végétal,Seitan,Y,Ail,Y,Romarin,Y,Flageolets,Y,Pommes de terre,Y,Jus végétal,Y
518,Côte de bœuf,Côte de bœuf,N,Sel,Y,Poivre,Y,Beurre,N,Thym,Y,Échalotes,Y,Côte végétale,Champignons king oyster,Y,Sel,Y,Poivre,Y,Beurre végétal,Y,Thym,Y,Échalotes,Y
519,Entrecôte,Entrecôte,N,Beurre,N,Échalotes,Y,Persil,Y,Ail,Y,Poivre,Y,Entrecôte végétale,Champignons portobello,Y,Beurre végétal,Y,Échalotes,Y,Persil,Y,Ail,Y,Poivre,Y
520,Filet de bœuf,Filet,N,Beurre,N,Échalotes,Y,Cognac,Y,Crème,N,Poivre vert,Y,Filet végétal,Seitan,Y,Beurre végétal,Y,Échalotes,Y,Cognac,Y,Crème végétale,Y,Poivre vert,Y
521,Steak tartare,Bœuf cru,N,Œuf,N,Câpres,Y,Cornichons,Y,Échalotes,Y,Moutarde,N,Tartare végétal,Betterave,Y,Aquafaba,Y,Câpres,Y,Cornichons,Y,Échalotes,Y,Moutarde végane,Y
522,Carpaccio de bœuf,Bœuf cru,N,Parmesan,N,Câpres,Y,Roquette,Y,Huile d'olive,Y,Citron,Y,Carpaccio végétal,Betterave,Y,Levure nutritionnelle,Y,Câpres,Y,Roquette,Y,Huile d'olive,Y,Citron,Y
523,Tartare de thon,Thon,N,Avocat,Y,Échalotes,Y,Citron vert,Y,Soja,Y,Sésame,Y,Tartare végétal thon,Pastèque,Y,Avocat,Y,Échalotes,Y,Citron vert,Y,Soja,Y,Sésame,Y
524,Saumon grillé,Saumon,N,Citron,Y,Aneth,Y,Huile d'olive,Y,Beurre,N,Câpres,Y,Saumon végétal,Tofu fumé,Y,Citron,Y,Aneth,Y,Huile d'olive,Y,Beurre végétal,Y,Câpres,Y
525,Sole meunière,Sole,N,Beurre,N,Citron,Y,Persil,Y,Farine,Y,Amandes,Y,Sole végétale,Champignons plats,Y,Beurre végétal,Y,Citron,Y,Persil,Y,Farine,Y,Amandes,Y
526,Bouillabaisse,Rascasse,N,Safran,Y,Tomates,Y,Fenouil,Y,Huile d'olive,Y,Rouille,N,Bouillabaisse végétale,Champignons,Y,Safran,Y,Tomates,Y,Fenouil,Y,Huile d'olive,Y,Rouille végane,Y
527,Fish and chips,Cabillaud,N,Pâte à frire,Y,Pommes de terre,Y,Huile,Y,Vinaigre,Y,Petits pois,Y,Fish végétal chips,Tofu,Y,Pâte à frire,Y,Pommes de terre,Y,Huile,Y,Vinaigre,Y,Petits pois,Y
528,Ceviche,Poisson blanc,N,Citron vert,Y,Oignons rouges,Y,Coriandre,Y,Piment,Y,Patate douce,Y,Ceviche végétal,Champignons king oyster,Y,Citron vert,Y,Oignons rouges,Y,Coriandre,Y,Piment,Y,Patate douce,Y
529,Paella,Riz,Y,Safran,Y,Crevettes,N,Moules,N,Poulet,N,Petits pois,Y,Paella végétale,Riz,Y,Safran,Y,Champignons,Y,Haricots verts,Y,Seitan,Y,Petits pois,Y
530,Risotto aux champignons,Riz arborio,Y,Champignons,Y,Parmesan,N,Vin blanc,Y,Bouillon,N,Beurre,N,Risotto végétal,Riz arborio,Y,Champignons,Y,Levure nutritionnelle,Y,Vin blanc,Y,Bouillon végétal,Y,Beurre végétal,Y
531,Risotto à la milanaise,Riz arborio,Y,Safran,Y,Parmesan,N,Vin blanc,Y,Bouillon,N,Moelle,N,Risotto végétal safran,Riz arborio,Y,Safran,Y,Levure nutritionnelle,Y,Vin blanc,Y,Bouillon végétal,Y,Beurre végétal,Y
532,Riz cantonais,Riz,Y,Œufs,N,Jambon,N,Petits pois,Y,Carottes,Y,Soja,Y,Riz cantonais végane,Riz,Y,Tofu brouillé,Y,Tempeh,Y,Petits pois,Y,Carottes,Y,Soja,Y
533,Riz pilaf,Riz,Y,Oignons,Y,Bouillon,N,Beurre,N,Épices,Y,Raisins,Y,Riz pilaf végane,Riz,Y,Oignons,Y,Bouillon végétal,Y,Beurre végétal,Y,Épices,Y,Raisins,Y
534,Riz au lait,Riz,Y,Lait,N,Sucre,Y,Vanille,Y,Cannelle,Y,Raisins,Y,Riz au lait végétal,Riz,Y,Lait végétal,Y,Sucre,Y,Vanille,Y,Cannelle,Y,Raisins,Y
535,Spaghetti carbonara,Spaghetti,Y,Œufs,N,Lardons,N,Parmesan,N,Poivre,Y,Persil,Y,Carbonara végane,Spaghetti,Y,Aquafaba,Y,Tempeh,Y,Levure nutritionnelle,Y,Poivre,Y,Persil,Y
536,Spaghetti bolognaise,Spaghetti,Y,Bœuf haché,N,Tomates,Y,Oignons,Y,Carottes,Y,Vin rouge,Y,Bolognaise végétale,Spaghetti,Y,Protéines végétales,Y,Tomates,Y,Oignons,Y,Carottes,Y,Vin rouge,Y
537,Lasagnes,Pâtes lasagne,Y,Bœuf haché,N,Béchamel,N,Tomates,Y,Parmesan,N,Mozzarella,N,Lasagnes végétales,Pâtes lasagne,Y,Protéines végétales,Y,Béchamel végane,Y,Tomates,Y,Fromage végétal,Y,Mozzarella végétale,Y
538,Cannellonis,Pâtes cannelloni,Y,Ricotta,N,Épinards,Y,Tomates,Y,Parmesan,N,Mozzarella,N,Cannellonis végétales,Pâtes cannelloni,Y,Ricotta végétale,Y,Épinards,Y,Tomates,Y,Fromage végétal,Y,Mozzarella végétale,Y
539,Raviolis,Pâte à raviolis,Y,Ricotta,N,Épinards,Y,Parmesan,N,Œufs,N,Muscade,Y,Raviolis végétales,Pâte à raviolis,Y,Ricotta végétale,Y,Épinards,Y,Levure nutritionnelle,Y,Aquafaba,Y,Muscade,Y
540,Gnocchis,Pommes de terre,Y,Farine,Y,Œufs,N,Parmesan,N,Beurre,N,Sauge,Y,Gnocchis végétales,Pommes de terre,Y,Farine,Y,Aquafaba,Y,Levure nutritionnelle,Y,Beurre végétal,Y,Sauge,Y
541,Penne à l'arrabbiata,Penne,Y,Tomates,Y,Ail,Y,Piment,Y,Huile d'olive,Y,Basilic,Y,Penne arrabbiata végane,Penne,Y,Tomates,Y,Ail,Y,Piment,Y,Huile d'olive,Y,Basilic,Y
542,Penne à la puttanesca,Penne,Y,Tomates,Y,Olives,Y,Câpres,Y,Anchois,N,Ail,Y,Penne puttanesca végane,Penne,Y,Tomates,Y,Olives,Y,Câpres,Y,Algues nori,Y,Ail,Y
543,Linguine aux palourdes,Linguine,Y,Palourdes,N,Ail,Y,Persil,Y,Vin blanc,Y,Huile d'olive,Y,Linguine végétales,Linguine,Y,Champignons,Y,Ail,Y,Persil,Y,Vin blanc,Y,Huile d'olive,Y
544,Fettuccine Alfredo,Fettuccine,Y,Beurre,N,Parmesan,N,Crème,N,Ail,Y,Persil,Y,Fettuccine végane,Fettuccine,Y,Beurre végétal,Y,Levure nutritionnelle,Y,Crème végétale,Y,Ail,Y,Persil,Y
545,Tagliatelle au saumon,Tagliatelle,Y,Saumon,N,Crème,N,Aneth,Y,Citron,Y,Câpres,Y,Tagliatelle végétales,Tagliatelle,Y,Tofu fumé,Y,Crème végétale,Y,Aneth,Y,Citron,Y,Câpres,Y
546,Pizza margherita,Pâte à pizza,Y,Tomates,Y,Mozzarella,N,Basilic,Y,Huile d'olive,Y,Origan,Y,Pizza margherita végane,Pâte à pizza,Y,Tomates,Y,Mozzarella végétale,Y,Basilic,Y,Huile d'olive,Y,Origan,Y
547,Pizza regina,Pâte à pizza,Y,Tomates,Y,Jambon,N,Champignons,Y,Mozzarella,N,Origan,Y,Pizza regina végane,Pâte à pizza,Y,Tomates,Y,Jambon végétal,Y,Champignons,Y,Mozzarella végétale,Y,Origan,Y
548,Pizza quatre saisons,Pâte à pizza,Y,Tomates,Y,Artichauts,Y,Champignons,Y,Jambon,N,Mozzarella,N,Pizza quatre saisons végane,Pâte à pizza,Y,Tomates,Y,Artichauts,Y,Champignons,Y,Jambon végétal,Y,Mozzarella végétale,Y
549,Pizza quatre fromages,Pâte à pizza,Y,Mozzarella,N,Gorgonzola,N,Parmesan,N,Chèvre,N,Huile d'olive,Y,Pizza quatre fromages végane,Pâte à pizza,Y,Mozzarella végétale,Y,Fromage bleu végétal,Y,Parmesan végétal,Y,Chèvre végétal,Y,Huile d'olive,Y
550,Calzone,Pâte à pizza,Y,Ricotta,N,Jambon,N,Mozzarella,N,Tomates,Y,Basilic,Y,Calzone végane,Pâte à pizza,Y,Ricotta végétale,Y,Jambon végétal,Y,Mozzarella végétale,Y,Tomates,Y,Basilic,Y
551,Focaccia,Farine,Y,Levure,Y,Huile d'olive,Y,Romarin,Y,Sel,Y,Tomates cerises,Y,Focaccia végane,Farine,Y,Levure,Y,Huile d'olive,Y,Romarin,Y,Sel,Y,Tomates cerises,Y
552,Bruschetta,Pain,Y,Tomates,Y,Ail,Y,Basilic,Y,Huile d'olive,Y,Sel,Y,Bruschetta végane,Pain,Y,Tomates,Y,Ail,Y,Basilic,Y,Huile d'olive,Y,Sel,Y
553,Antipasti,Jambon,N,Salami,N,Olives,Y,Tomates,Y,Mozzarella,N,Basilic,Y,Antipasti végétales,Jambon végétal,Y,Salami végétal,Y,Olives,Y,Tomates,Y,Mozzarella végétale,Y,Basilic,Y
554,Carpaccio,Bœuf,N,Roquette,Y,Parmesan,N,Huile d'olive,Y,Citron,Y,Pignons,Y,Carpaccio végétal,Betterave,Y,Roquette,Y,Levure nutritionnelle,Y,Huile d'olive,Y,Citron,Y,Pignons,Y
555,Vitello tonnato,Veau,N,Thon,N,Mayonnaise,N,Câpres,Y,Citron,Y,Anchois,N,Vitello tonnato végétal,Seitan,Y,Pâté végétal,Y,Mayo végane,Y,Câpres,Y,Citron,Y,Algues,Y
556,Osso-buco milanaise,Jarret de veau,N,Riz,Y,Safran,Y,Tomates,Y,Vin blanc,Y,Gremolata,Y,Osso-buco végétal milanaise,Champignons king oyster,Y,Riz,Y,Safran,Y,Tomates,Y,Vin blanc,Y,Gremolata,Y
557,Saltimbocca romana,Escalope,N,Jambon,N,Sauge,Y,Vin blanc,Y,Beurre,N,Parmesan,N,Saltimbocca végétale romana,Seitan,Y,Jambon végétal,Y,Sauge,Y,Vin blanc,Y,Beurre végétal,Y,Levure nutritionnelle,Y
558,Parmigiana,Aubergines,Y,Tomates,Y,Mozzarella,N,Parmesan,N,Basilic,Y,Huile d'olive,Y,Parmigiana végane,Aubergines,Y,Tomates,Y,Mozzarella végétale,Y,Parmesan végétal,Y,Basilic,Y,Huile d'olive,Y
559,Caponata,Aubergines,Y,Tomates,Y,Olives,Y,Câpres,Y,Céleri,Y,Vinaigre,Y,Caponata végane,Aubergines,Y,Tomates,Y,Olives,Y,Câpres,Y,Céleri,Y,Vinaigre,Y
560,Minestrone,Haricots,Y,Carottes,Y,Céleri,Y,Tomates,Y,Pâtes,Y,Basilic,Y,Minestrone végane,Haricots,Y,Carottes,Y,Céleri,Y,Tomates,Y,Pâtes,Y,Basilic,Y
561,Ribollita,Pain rassis,Y,Haricots,Y,Chou noir,Y,Tomates,Y,Carottes,Y,Huile d'olive,Y,Ribollita végane,Pain rassis,Y,Haricots,Y,Chou noir,Y,Tomates,Y,Carottes,Y,Huile d'olive,Y
562,Acqua pazza,Poisson,N,Tomates cerises,Y,Olives,Y,Câpres,Y,Ail,Y,Persil,Y,Acqua pazza végétale,Champignons,Y,Tomates cerises,Y,Olives,Y,Câpres,Y,Ail,Y,Persil,Y
563,Baccalà mantecato,Morue,N,Huile d'olive,Y,Lait,N,Ail,Y,Persil,Y,Poivre,Y,Baccalà végétal,Champignons,Y,Huile d'olive,Y,Lait végétal,Y,Ail,Y,Persil,Y,Poivre,Y
564,Arancini,Riz,Y,Safran,Y,Parmesan,N,Mozzarella,N,Œufs,N,Chapelure,Y,Arancini végétales,Riz,Y,Safran,Y,Levure nutritionnelle,Y,Fromage végétal,Y,Aquafaba,Y,Chapelure,Y
565,Supplì,Riz,Y,Tomates,Y,Mozzarella,N,Œufs,N,Chapelure,Y,Huile,Y,Supplì végétales,Riz,Y,Tomates,Y,Mozzarella végétale,Y,Aquafaba,Y,Chapelure,Y,Huile,Y
566,Polenta,Farine de maïs,Y,Eau,Y,Beurre,N,Parmesan,N,Sel,Y,Champignons,Y,Polenta végane,Farine de maïs,Y,Eau,Y,Beurre végétal,Y,Levure nutritionnelle,Y,Sel,Y,Champignons,Y
567,Gremolata,Persil,Y,Ail,Y,Citron,Y,Huile d'olive,Y,Sel,Y,Poivre,Y,Gremolata végane,Persil,Y,Ail,Y,Citron,Y,Huile d'olive,Y,Sel,Y,Poivre,Y
568,Pesto genovese,Basilic,Y,Pignons,Y,Ail,Y,Parmesan,N,Huile d'olive,Y,Pecorino,N,Pesto végane,Basilic,Y,Pignons,Y,Ail,Y,Levure nutritionnelle,Y,Huile d'olive,Y,Noix de cajou,Y
569,Tapenade,Olives noires,Y,Anchois,N,Câpres,Y,Ail,Y,Huile d'olive,Y,Cognac,Y,Tapenade végane,Olives noires,Y,Algues nori,Y,Câpres,Y,Ail,Y,Huile d'olive,Y,Cognac,Y
570,Ratatouille niçoise,Tomates,Y,Courgettes,Y,Aubergines,Y,Poivrons,Y,Oignons,Y,Herbes de Provence,Y,Ratatouille végane,Tomates,Y,Courgettes,Y,Aubergines,Y,Poivrons,Y,Oignons,Y,Herbes de Provence,Y
571,Bouillabaisse marseillaise,Poissons,N,Safran,Y,Tomates,Y,Fenouil,Y,Pommes de terre,Y,Rouille,N,Bouillabaisse végétale marseillaise,Champignons,Y,Safran,Y,Tomates,Y,Fenouil,Y,Pommes de terre,Y,Rouille végane,Y
572,Aïoli,Ail,Y,Œuf,N,Huile d'olive,Y,Citron,Y,Moutarde,N,Sel,Y,Aïoli végane,Ail,Y,Aquafaba,Y,Huile d'olive,Y,Citron,Y,Moutarde végane,Y,Sel,Y
573,Socca,Farine pois chiches,Y,Eau,Y,Huile d'olive,Y,Sel,Y,Poivre,Y,Cumin,Y,Socca végane,Farine pois chiches,Y,Eau,Y,Huile d'olive,Y,Sel,Y,Poivre,Y,Cumin,Y
574,Pissaladière,Pâte à pain,Y,Oignons,Y,Anchois,N,Olives,Y,Thym,Y,Huile d'olive,Y,Pissaladière végane,Pâte à pain,Y,Oignons,Y,Tapenade,Y,Olives,Y,Thym,Y,Huile d'olive,Y
575,Pan bagnat,Pain,Y,Tomates,Y,Thon,N,Œufs durs,N,Olives,Y,Anchois,N,Pan bagnat végane,Pain,Y,Tomates,Y,Pâté végétal,Y,Tofu,Y,Olives,Y,Tapenade,Y
576,Salade niçoise complète,Salade,Y,Tomates,Y,Thon,N,Œufs durs,N,Haricots verts,Y,Anchois,N,Salade niçoise végane,Salade,Y,Tomates,Y,Pâté végétal,Y,Tofu,Y,Haricots verts,Y,Tapenade,Y
577,Daube niçoise,Bœuf,N,Vin rouge,Y,Tomates,Y,Olives,Y,Herbes de Provence,Y,Orange,Y,Daube végétale niçoise,Seitan,Y,Vin rouge,Y,Tomates,Y,Olives,Y,Herbes de Provence,Y,Orange,Y
578,Farcis niçois,Tomates,Y,Courgettes,Y,Poivrons,Y,Farce,N,Herbes,Y,Huile d'olive,Y,Farcis véganes niçois,Tomates,Y,Courgettes,Y,Poivrons,Y,Farce végétale,Y,Herbes,Y,Huile d'olive,Y
579,Soupe au pistou,Haricots,Y,Courgettes,Y,Tomates,Y,Pâtes,Y,Pistou,N,Parmesan,N,Soupe pistou végane,Haricots,Y,Courgettes,Y,Tomates,Y,Pâtes,Y,Pistou végane,Y,Levure nutritionnelle,Y
580,Calissons,Amandes,Y,Melon confit,Y,Sucre,Y,Blancs d'œufs,N,Miel,N,Fleur d'oranger,Y,Calissons véganes,Amandes,Y,Melon confit,Y,Sucre,Y,Aquafaba,Y,Sirop d'agave,Y,Fleur d'oranger,Y
581,Nougat,Amandes,Y,Pistaches,Y,Miel,N,Blancs d'œufs,N,Sucre,Y,Vanille,Y,Nougat végane,Amandes,Y,Pistaches,Y,Sirop d'agave,Y,Aquafaba,Y,Sucre,Y,Vanille,Y
582,Navettes,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Levure,Y,Sel,Y,Navettes véganes,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Levure,Y,Sel,Y
583,Cade toulonnais,Farine pois chiches,Y,Eau,Y,Huile d'olive,Y,Sel,Y,Oignons,Y,Herbes,Y,Cade végane,Farine pois chiches,Y,Eau,Y,Huile d'olive,Y,Sel,Y,Oignons,Y,Herbes,Y
584,Tourte de blettes,Pâte brisée,Y,Blettes,Y,Œufs,N,Parmesan,N,Pignons,Y,Raisins,Y,Tourte blettes végane,Pâte brisée,Y,Blettes,Y,Tofu,Y,Levure nutritionnelle,Y,Pignons,Y,Raisins,Y
585,Barbajuan,Pâte,Y,Blettes,Y,Ricotta,N,Parmesan,N,Œufs,N,Herbes,Y,Barbajuan végane,Pâte,Y,Blettes,Y,Ricotta végétale,Y,Levure nutritionnelle,Y,Aquafaba,Y,Herbes,Y
586,Estocaficada,Stockfish,N,Pommes de terre,Y,Tomates,Y,Poivrons,Y,Olives,Y,Vin rouge,Y,Estocaficada végétale,Champignons,Y,Pommes de terre,Y,Tomates,Y,Poivrons,Y,Olives,Y,Vin rouge,Y
587,Brandade niçoise,Morue,N,Pommes de terre,Y,Huile d'olive,Y,Lait,N,Ail,Y,Persil,Y,Brandade végane niçoise,Champignons,Y,Pommes de terre,Y,Huile d'olive,Y,Lait végétal,Y,Ail,Y,Persil,Y
588,Ratafias,Cerises,Y,Alcool,Y,Sucre,Y,Cannelle,Y,Clous de girofle,Y,Eau,Y,Ratafias véganes,Cerises,Y,Alcool,Y,Sucre,Y,Cannelle,Y,Clous de girofle,Y,Eau,Y
589,Oreillettes,Farine,Y,Œufs,N,Beurre,N,Sucre,Y,Rhum,Y,Huile,Y,Oreillettes véganes,Farine,Y,Aquafaba,Y,Beurre végétal,Y,Sucre,Y,Rhum,Y,Huile,Y
590,Pompe à l'huile,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Levure,Y,Sel,Y,Pompe végane,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Levure,Y,Sel,Y
591,Fougasse d'Aigues-Mortes,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Œufs,N,Beurre,N,Fougasse végane,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Aquafaba,Y,Beurre végétal,Y
592,Gibassier,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Anis,Y,Levure,Y,Gibassier végane,Farine,Y,Huile d'olive,Y,Sucre,Y,Fleur d'oranger,Y,Anis,Y,Levure,Y
593,Chichi frégi,Farine,Y,Eau,Y,Sel,Y,Huile,Y,Sucre,Y,Citron,Y,Chichi végane,Farine,Y,Eau,Y,Sel,Y,Huile,Y,Sucre,Y,Citron,Y
594,Tropézienne,Brioche,Y,Crème pâtissière,N,Crème chantilly,N,Sucre perlé,Y,Œufs,N,Beurre,N,Tropézienne végane,Brioche végane,Y,Crème pâtissière végane,Y,Chantilly végétale,Y,Sucre perlé,Y,Aquafaba,Y,Beurre végétal,Y
595,Tarte tropézienne,Pâte sablée,Y,Crème pâtissière,N,Crème chantilly,N,Sucre glace,Y,Vanille,Y,Œufs,N,Tarte végane tropézienne,Pâte sablée végane,Y,Crème pâtissière végane,Y,Chantilly végétale,Y,Sucre glace,Y,Vanille,Y,Aquafaba,Y
596,Chocolats de Provence,Chocolat noir,Y,Miel,N,Lavande,Y,Amandes,Y,Pistaches,Y,Fleur d'oranger,Y,Chocolats véganes Provence,Chocolat noir,Y,Sirop d'agave,Y,Lavande,Y,Amandes,Y,Pistaches,Y,Fleur d'oranger,Y
597,Confiture de figues,Figues,Y,Sucre,Y,Citron,Y,Vanille,Y,Cannelle,Y,Eau,Y,Confiture figues végane,Figues,Y,Sucre,Y,Citron,Y,Vanille,Y,Cannelle,Y,Eau,Y
598,Miel de lavande,Miel,N,Lavande,Y,Propolis,N,Cire,N,Pollen,N,Eau,Y,Sirop lavande végane,Sirop d'agave,Y,Lavande,Y,Extrait floral,Y,Agar-agar,Y,Sucre,Y,Eau,Y
599,Tisane de thym,Thym,Y,Eau,Y,Miel,N,Citron,Y,Menthe,Y,Lavande,Y,Tisane thym végane,Thym,Y,Eau,Y,Sirop d'agave,Y,Citron,Y,Menthe,Y,Lavande,Y
600,Pastis de Marseille,Anis,Y,Réglisse,Y,Fenouil,Y,Alcool,Y,Sucre,Y,Eau,Y,Pastis végane,Anis,Y,Réglisse,Y,Fenouil,Y,Alcool,Y,Sucre,Y,Eau,Y
